Sample,x_Maximum peaks,x_Mean,x_Zero crossing rate
4973,1.0,-0.21203918600000002,0.0
4974,1.0,-0.28690185599999996,0.0
4975,0.0,-0.1638549808,0.0
4976,2.0,0.0428436292,1.0
4977,1.0,-0.06654052740000001,0.0
4978,1.0,-0.1281341568,0.0
4979,1.0,-0.238909912,0.0
4980,1.0,-0.21720886000000003,0.0
4981,1.0,-0.13739318620000002,0.0
4982,1.0,-0.153109742,0.0
4983,1.0,-0.16825561400000003,0.0
4984,1.0,-0.169244386,0.0
4985,0.0,-0.27033080800000003,0.0
4986,2.0,-0.37658996599999994,0.0
4987,0.0,-0.30708313,0.0
4988,0.0,-0.18504944,0.0
4989,0.0,-0.2118041972,0.0
4990,1.0,-0.1842010472,0.0
4991,1.0,-0.1751617452,0.0
4992,0.0,-0.059912110399999996,0.0
4993,1.0,-0.1348693858,0.0
4994,1.0,-0.223321532,0.0
4995,0.0,-0.281643678,0.0
4996,0.0,-0.1408325198,0.0
4997,0.0,-0.438974002,0.0
4998,0.0,-0.292596436,0.0
4999,1.0,-0.15242004599999998,0.0
5000,0.0,-0.20420837600000002,0.0
5001,0.0,-0.222647094,0.0
5002,0.0,-0.15486450000000002,0.0
5003,1.0,-0.18099365399999998,0.0
5004,0.0,-0.334927372,0.0
5005,1.0,-0.37687988599999994,0.0
5006,1.0,-0.266159062,0.0
5007,0.0,-0.39932251,0.0
5008,1.0,-0.135549924,0.0
5009,0.0,-0.106793214,0.0
5010,1.0,-0.213296506,0.0
5011,0.0,-0.355316162,0.0
5012,1.0,-0.335998538,0.0
5013,0.0,-0.33801575,0.0
5014,0.0,-0.25429077,0.0
5015,1.0,-0.20316772399999997,0.0
5016,0.0,-0.302957154,0.0
5017,0.0,-0.20552063,0.0
5018,0.0,-0.11270141759999999,0.0
5019,1.0,-0.250527956,0.0
5020,1.0,-0.325262452,0.0
5021,0.0,-0.474533076,0.0
5022,1.0,-0.55987854,0.0
5023,0.0,-0.41417846999999997,0.0
5024,1.0,-0.0493011476,0.0
5025,0.0,-0.163085939,0.0
5026,1.0,-0.370809936,0.0
5027,1.0,-0.476019288,0.0
5028,1.0,-0.57624511,0.0
5029,0.0,-0.453381346,0.0
5030,1.0,-0.298638914,0.0
5031,1.0,-0.197872926,0.0
5032,1.0,-0.150408934,0.0
5033,0.0,-0.387078856,0.0
5034,0.0,-0.5847290039999999,0.0
5035,1.0,-0.35853882000000004,0.0
5036,1.0,-0.348303222,0.0
5037,1.0,-0.334140016,0.0
5038,1.0,-0.22573242200000002,0.0
5039,1.0,-0.29107056200000003,0.0
5040,0.0,-0.318771362,0.0
5041,0.0,-0.41617737000000005,0.0
5042,1.0,-0.35573425200000003,0.0
5043,0.0,-0.30664673200000003,0.0
5044,0.0,-0.338815306,0.0
5045,1.0,-0.27460327399999995,0.0
5046,1.0,-0.0231475834,2.0
5047,0.0,-0.228091428,0.0
5048,0.0,-0.542611708,0.0
5049,0.0,-0.392062378,0.0
5050,1.0,-0.356591794,0.0
5051,1.0,-0.331848146,0.0
5052,1.0,-0.192840576,0.0
5053,0.0,-0.412042234,0.0
5054,0.0,-0.33771667200000005,0.0
5055,1.0,-0.05599670379999999,2.0
5056,0.0,-0.312680052,0.0
5057,0.0,-0.387597656,0.0
5058,1.0,-0.37514649,0.0
5059,0.0,-0.6864074820000001,0.0
5060,0.0,-0.23230895999999998,0.0
5061,0.0,-0.0744049064,0.0
5062,0.0,-0.23205871599999997,0.0
5063,1.0,-0.15411682200000001,0.0
5064,1.0,-0.312359622,0.0
5065,0.0,-0.551995846,0.0
5066,0.0,-0.641763304,0.0
5067,0.0,-0.6248809719999999,0.0
5068,0.0,-0.44075317399999997,0.0
5069,0.0,-0.48402404800000004,0.0
5070,1.0,-0.606655884,0.0
5071,1.0,-0.633538824,0.0
5072,1.0,-0.568173216,0.0
5073,1.0,-0.6049225,0.0
5074,1.0,-0.684542846,0.0
5075,0.0,-0.7424652080000002,0.0
5076,1.0,-0.40338134400000003,0.0
5077,0.0,-0.761007692,0.0
5078,0.0,-0.9509552119999999,0.0
5079,0.0,-0.760311894,0.0
5080,0.0,-0.644375614,0.0
5081,1.0,-0.48547058400000004,0.0
5082,1.0,-0.4735534680000001,0.0
5083,1.0,-0.492239382,0.0
5084,0.0,-0.525491334,0.0
5085,0.0,-0.897018436,0.0
5086,0.0,-0.697573856,0.0
5087,0.0,-0.8718566799999999,0.0
5088,1.0,-0.819515988,0.0
5089,0.0,-0.90217895,0.0
5090,1.0,-0.577896104,0.0
5091,1.0,-0.66620484,0.0
5092,1.0,-0.9468536280000001,0.0
5093,0.0,-0.88746948,0.0
5094,0.0,-0.76897581,0.0
5095,0.0,-1.0322204799999999,0.0
5096,0.0,-0.6500091520000001,0.0
5097,1.0,-0.493908698,0.0
5098,0.0,-0.624737546,0.0
5099,1.0,-0.616339114,0.0
5100,0.0,-0.713442992,0.0
5101,1.0,-0.64488831,0.0
5102,0.0,-0.721011346,0.0
5103,0.0,-1.16665954,0.0
5104,0.0,-0.634381104,0.0
5105,1.0,-0.21896057199999994,0.0
5106,0.0,-0.325057986,0.0
5107,1.0,-0.625061034,0.0
5108,1.0,-0.611505116,0.0
5109,0.0,-0.654534916,0.0
5110,1.0,-0.6443542499999999,0.0
5111,1.0,-0.5798156799999999,0.0
5112,0.0,-0.45783081000000003,0.0
5113,1.0,-0.4908142059999999,0.0
5114,0.0,-0.636721806,0.0
5115,1.0,-0.5037445120000001,0.0
5116,0.0,-0.706793212,0.0
5117,0.0,-0.7827117880000001,0.0
5118,1.0,-0.7522125199999998,0.0
5119,0.0,-0.602249142,0.0
5120,0.0,-0.568121338,0.0
5121,0.0,-0.603234864,0.0
5122,1.0,-0.5388000460000001,0.0
5123,0.0,-0.62732544,0.0
5124,1.0,-0.7557922380000001,0.0
5125,1.0,-0.7908569300000001,0.0
5126,1.0,-0.775244144,0.0
5127,0.0,-0.738937378,0.0
5128,1.0,-0.582974246,0.0
5129,0.0,-0.6590057460000001,0.0
5130,1.0,-0.513748162,0.0
5131,0.0,-0.684591668,0.0
5132,1.0,-0.608966064,0.0
5133,0.0,-0.776000976,0.0
5134,1.0,-0.821005246,0.0
5135,0.0,-0.651599126,0.0
5136,0.0,-0.651559444,0.0
5137,1.0,-0.709588618,0.0
5138,1.0,-0.68400574,0.0
5139,1.0,-0.618927004,0.0
5140,1.0,-0.561126708,0.0
5141,1.0,-0.568331904,0.0
5142,0.0,-0.7261321980000001,0.0
5143,0.0,-0.923312368,0.0
5144,1.0,-0.813720704,0.0
5145,0.0,-0.7986694400000001,0.0
5146,0.0,-0.5395874039999999,0.0
5147,1.0,-0.426647948,0.0
5148,1.0,-0.5249359140000001,0.0
5149,0.0,-0.655255118,0.0
5150,0.0,-0.9679412839999999,0.0
5151,0.0,-1.0891662800000002,0.0
5152,0.0,-0.8856903079999998,0.0
5153,0.0,-0.735913092,0.0
5154,1.0,-0.5398407,0.0
5155,1.0,-0.64998168,0.0
5156,0.0,-0.748541256,0.0
5157,0.0,-0.8620880119999998,0.0
5158,0.0,-0.8228698839999999,0.0
5159,0.0,-0.7052520800000001,0.0
5160,1.0,-0.749160768,0.0
5161,0.0,-0.7259765579999999,0.0
5162,0.0,-0.7492370659999998,0.0
5163,1.0,-0.694189462,0.0
5164,0.0,-0.7066650359999999,0.0
5165,1.0,-0.694497678,0.0
5166,2.0,-0.72871094,0.0
5167,0.0,-0.8387328999999999,0.0
5168,1.0,-0.8147247240000001,0.0
5169,1.0,-0.7583770639999999,0.0
5170,0.0,-0.565911862,0.0
5171,0.0,-0.48670959399999997,0.0
5172,1.0,-0.5868041940000001,0.0
5173,0.0,-0.650885006,0.0
5174,0.0,-0.72191468,0.0
5175,0.0,-1.00024721,0.0
5176,1.0,-0.9903473,0.0
5177,0.0,-0.7977325340000001,0.0
5178,1.0,-0.65527648,0.0
5179,0.0,-0.758557126,0.0
5180,1.0,-0.7050567680000001,0.0
5181,0.0,-0.61553345,0.0
5182,0.0,-0.40884399400000004,0.0
5183,0.0,-0.7219970680000001,0.0
5184,0.0,-0.532723996,0.0
5185,0.0,-0.5722076379999999,0.0
5186,1.0,-0.9052154619999999,0.0
5187,0.0,-1.1734558199999998,0.0
5188,0.0,-0.9519958500000001,0.0
5189,1.0,-0.572067274,0.0
5190,1.0,-0.5412597640000001,0.0
5191,0.0,-0.600836186,0.0
5192,1.0,-0.824597166,0.0
5193,1.0,-0.9756622399999999,0.0
5194,0.0,-1.0630859400000001,0.0
5195,0.0,-0.7948517,0.0
5196,1.0,-0.641424554,0.0
5197,1.0,-0.622766116,0.0
5198,0.0,-0.819906606,0.0
5199,0.0,-0.82229004,0.0
5200,0.0,-0.8141876179999998,0.0
5201,1.0,-1.0210968,0.0
5202,0.0,-0.9050872799999998,0.0
5203,1.0,-0.6451110919999999,0.0
5204,1.0,-0.671240232,0.0
5205,0.0,-0.8844848620000001,0.0
5206,1.0,-0.9056579600000001,0.0
5207,1.0,-0.9183013800000002,0.0
5208,0.0,-0.856814574,0.0
5209,1.0,-0.7113738959999999,0.0
5210,1.0,-0.778460688,0.0
5211,0.0,-0.8866394080000001,0.0
5212,1.0,-0.6982910139999999,0.0
5213,1.0,-0.69252626,0.0
5214,0.0,-0.798815912,0.0
5215,1.0,-0.8225982760000001,0.0
5216,1.0,-0.730682372,0.0
5217,2.0,-0.849642944,0.0
5218,0.0,-0.9620697060000001,0.0
5219,0.0,-0.9142547719999999,0.0
5220,0.0,-0.8121856660000001,0.0
5221,1.0,-0.7317321800000001,0.0
5222,1.0,-0.79234314,0.0
5223,1.0,-0.9239562999999998,0.0
5224,1.0,-0.88483581,0.0
5225,0.0,-0.8266357400000001,0.0
5226,1.0,-0.8636688100000001,0.0
5227,1.0,-0.875918578,0.0
5228,1.0,-0.81514588,0.0
5229,0.0,-0.965014654,0.0
5230,1.0,-0.8579284600000001,0.0
5231,1.0,-0.8924224820000001,0.0
5232,1.0,-0.8220581040000001,0.0
5233,0.0,-0.86696472,0.0
5234,0.0,-0.9848327400000001,0.0
5235,1.0,-0.8468933160000001,0.0
5236,0.0,-0.9576202400000001,0.0
5237,0.0,-0.7741485659999998,0.0
5238,1.0,-0.630862428,0.0
5239,0.0,-0.8187438979999999,0.0
5240,0.0,-1.0019653480000001,0.0
5241,0.0,-0.9355834980000001,0.0
5242,1.0,-0.90828858,0.0
5243,1.0,-0.6594238400000001,0.0
5244,0.0,-0.6884643479999999,0.0
5245,1.0,-0.832501226,0.0
5246,1.0,-0.9299560540000001,0.0
5247,0.0,-0.9681579499999999,0.0
5248,0.0,-0.823593146,0.0
5249,0.0,-0.67092591,0.0
5250,0.0,-0.645715328,0.0
5251,1.0,-0.72913818,0.0
5252,0.0,-0.786297606,0.0
5253,1.0,-0.756710812,0.0
5254,0.0,-0.887017822,0.0
5255,0.0,-0.8243530160000001,0.0
5256,1.0,-0.6778106660000001,0.0
5257,1.0,-0.7289703399999998,0.0
5258,1.0,-0.8753723260000001,0.0
5259,1.0,-0.7690612760000001,0.0
5260,0.0,-0.682855232,0.0
5261,1.0,-0.5654907299999999,0.0
5262,0.0,-0.70267944,0.0
5263,0.0,-0.773364262,0.0
5264,1.0,-0.77376707,0.0
5265,1.0,-0.6437072660000001,0.0
5266,0.0,-0.62379151,0.0
5267,2.0,-0.561236574,0.0
5268,1.0,-0.622070314,0.0
5269,0.0,-0.6291778559999999,0.0
5270,0.0,-0.343093874,0.0
5271,0.0,-0.403668212,0.0
5272,0.0,-0.695635978,0.0
5273,1.0,-0.7361022939999999,0.0
5274,0.0,-0.5653259239999999,0.0
5275,1.0,-0.38787231600000005,0.0
5276,0.0,-0.45217589399999997,0.0
5277,1.0,-0.6010314959999999,0.0
5278,1.0,-0.5384216220000001,0.0
5279,1.0,-0.517324826,0.0
5280,2.0,-0.40796203200000003,0.0
5281,0.0,-0.485263062,0.0
5282,1.0,-0.6092834399999999,0.0
5283,0.0,-0.625817874,0.0
5284,1.0,-0.476226806,0.0
5285,1.0,-0.49484863400000006,0.0
5286,1.0,-0.44354553,0.0
5287,1.0,-0.49638977000000006,0.0
5288,1.0,-0.5644683859999999,0.0
5289,1.0,-0.545303354,0.0
5290,1.0,-0.46845092799999993,0.0
5291,1.0,-0.514254762,0.0
5292,1.0,-0.479006958,0.0
5293,0.0,-0.4610656820000001,0.0
5294,1.0,-0.44038086,0.0
5295,1.0,-0.41927185,0.0
5296,1.0,-0.49143676999999997,0.0
5297,1.0,-0.4806762640000001,0.0
5298,2.0,-0.514196778,0.0
5299,1.0,-0.534268182,0.0
5300,1.0,-0.567025766,0.0
5301,1.0,-0.5865997339999999,0.0
5302,1.0,-0.430786134,0.0
5303,1.0,-0.339572144,0.0
5304,1.0,-0.282522582,0.0
5305,0.0,-0.21402893,0.0
5306,0.0,-0.1610626228,0.0
5307,1.0,-0.24324035200000002,0.0
5308,1.0,-0.347976682,0.0
5309,1.0,-0.49371642599999993,0.0
5310,1.0,-0.390435792,0.0
5311,1.0,-0.309719852,0.0
5312,1.0,-0.32381897000000004,0.0
5313,1.0,-0.20411682,0.0
5314,0.0,-0.32173156799999997,0.0
5315,0.0,-0.464712528,0.0
5316,0.0,-0.30057068,0.0
5317,1.0,-0.0943237318,0.0
5318,0.0,-0.20076904,0.0
5319,1.0,-0.36205139199999997,0.0
5320,1.0,-0.338549804,0.0
5321,1.0,-0.24347534199999998,0.0
5322,0.0,-0.32481689399999997,0.0
5323,1.0,-0.24288940600000003,0.0
5324,1.0,-0.212304688,0.0
5325,1.0,-0.237036136,0.0
5326,2.0,-0.209860228,0.0
5327,0.0,-0.23060913200000002,0.0
5328,1.0,-0.261242674,0.0
5329,0.0,-0.321209716,0.0
5330,1.0,-0.26181946199999995,0.0
5331,1.0,-0.266357426,0.0
5332,1.0,-0.175424194,0.0
5333,0.0,-0.201107788,0.0
5334,0.0,-0.25657958799999997,0.0
5335,1.0,-0.286407472,0.0
5336,1.0,-0.305529786,0.0
5337,0.0,-0.22714538600000003,0.0
5338,0.0,-0.158944704,0.0
5339,1.0,-0.149667358,0.0
5340,1.0,-0.13439636079999998,0.0
5341,0.0,-0.19695739799999998,0.0
5342,0.0,-0.174765016,0.0
5343,0.0,-0.239202878,0.0
5344,1.0,-0.22855224600000001,0.0
5345,1.0,-0.17029419,0.0
5346,1.0,-0.125070192,0.0
5347,0.0,-0.1386993432,0.0
5348,1.0,-0.046154785399999995,0.0
5349,0.0,-0.1332305908,0.0
5350,1.0,-0.24727478,0.0
5351,0.0,-0.20039673000000002,0.0
5352,1.0,-0.0795318614,0.0
5353,1.0,-0.136434936,0.0
5354,1.0,-0.17276306000000002,0.0
5355,1.0,-0.261871334,0.0
5356,0.0,-0.13823242319999998,0.0
5357,0.0,-0.19816284199999998,0.0
5358,1.0,-0.10617980900000001,0.0
5359,0.0,-0.12305908400000001,0.0
5360,1.0,-0.0974853512,0.0
5361,0.0,-0.25029906999999996,0.0
5362,0.0,-0.35394287199999996,0.0
5363,1.0,-0.23319397,0.0
5364,1.0,-0.04316101034000001,2.0
5365,0.0,-0.0511047362,1.0
5366,0.0,-0.19112854,0.0
5367,1.0,-0.326324462,0.0
5368,1.0,-0.296978758,0.0
5369,0.0,-0.26524048,0.0
5370,0.0,-0.265966796,0.0
5371,0.0,-0.328692626,0.0
5372,1.0,-0.230444336,0.0
5373,1.0,-0.23686218400000003,0.0
5374,0.0,-0.291525264,0.0
5375,1.0,-0.14343872,0.0
5376,0.0,-0.099087526,0.0
5377,1.0,-0.00847778318,3.0
5378,0.0,-0.15098571726,0.0
5379,0.0,-0.41664123799999997,0.0
5380,0.0,-0.301794432,0.0
5381,0.0,-0.26068420400000003,0.0
5382,1.0,-0.28647155999999996,0.0
5383,0.0,-0.416452024,0.0
5384,0.0,-0.0849822984,0.0
5385,0.0,-0.09979248,0.0
5386,0.0,-0.25103454599999997,0.0
5387,1.0,-0.29842529000000007,0.0
5388,0.0,-0.24972838999999997,0.0
5389,0.0,-0.12863769800000002,0.0
5390,1.0,-0.07508544879999998,0.0
5391,1.0,-0.10723266599999999,0.0
5392,0.0,-0.24586486600000002,0.0
5393,1.0,-0.33214416199999997,0.0
5394,0.0,-0.37082519399999997,0.0
5395,1.0,-0.18543395999999998,0.0
5396,0.0,-0.16510009899999994,0.0
5397,1.0,-0.16104126,0.0
5398,2.0,-0.1084167484,0.0
5399,0.0,-0.20711364799999998,0.0
5400,1.0,-0.26802673400000004,0.0
5401,0.0,-0.3774292,0.0
5402,1.0,-0.31079407000000003,0.0
5403,0.0,-0.257278442,0.0
5404,1.0,-0.07231445227999998,2.0
5405,2.0,-0.05963134780000001,0.0
5406,0.0,-0.156195068,0.0
5407,1.0,-0.122857666,0.0
5408,1.0,-0.132601928,0.0
5409,1.0,-0.199383542,0.0
5410,1.0,-0.265429684,0.0
5411,0.0,-0.272766114,0.0
5412,1.0,-0.035723877,0.0
5413,1.0,0.009362793200000002,2.0
5414,0.0,-0.201757812,0.0
5415,0.0,-0.063461304,0.0
5416,0.0,-0.118136596,0.0
5417,0.0,-0.325338744,0.0
5418,2.0,-0.332455444,0.0
5419,0.0,-0.24389953800000005,0.0
5420,1.0,-0.0737792966,0.0
5421,0.0,-0.201834106,0.0
5422,1.0,-0.13855895999999998,0.0
5423,1.0,-0.10628661980000001,0.0
5424,1.0,-0.165567016,0.0
5425,0.0,-0.272042848,0.0
5426,0.0,-0.152005004,0.0
5427,0.0,-0.140426636,0.0
5428,0.0,-0.18363037,0.0
5429,1.0,-0.457281492,0.0
5430,0.0,-0.1529754654,1.0
5431,1.0,-0.0400970460312,0.0
5432,0.0,-0.15014953739999998,0.0
5433,0.0,-0.37409667999999996,0.0
5434,0.0,-0.22653198200000002,0.0
5435,1.0,-0.0975250234,0.0
5436,0.0,-0.157501222,0.0
5437,0.0,-0.207723998,0.0
5438,1.0,-0.298770146,0.0
5439,1.0,-0.309405516,0.0
5440,0.0,-0.256054688,0.0
5441,1.0,-0.173181154,0.0
5442,1.0,-0.10037536579999999,0.0
5443,0.0,-0.132406614,0.0
5444,1.0,-0.113305664,0.0
5445,0.0,-0.120172119,0.0
5446,1.0,-0.19569701999999997,0.0
5447,1.0,-0.28172913200000005,0.0
5448,1.0,-0.237835694,0.0
5449,1.0,-0.239160158,0.0
5450,0.0,-0.23286743,0.0
5451,0.0,-0.17156372,0.0
5452,0.0,-0.14139098919999998,0.0
5453,1.0,-0.11411743199999999,0.0
5454,0.0,-0.12974548400000002,0.0
5455,0.0,-0.19082031400000002,0.0
5456,0.0,-0.18992004599999998,0.0
5457,0.0,-0.160409546,0.0
5458,0.0,-0.032098388,1.0
5459,1.0,0.09194641099999999,0.0
5460,0.0,-0.0427368156,1.0
5461,0.0,-0.10946044800000003,1.0
5462,0.0,-0.16755065898,1.0
5463,0.0,-0.28077698,0.0
5464,1.0,-0.27981567199999996,0.0
5465,0.0,-0.073010253,1.0
5466,0.0,-0.049462889600000004,1.0
5467,0.0,-0.214990236,0.0
5468,1.0,-0.26783752200000005,0.0
5469,1.0,-0.1096191414,0.0
5470,1.0,-0.1514007578,0.0
5471,1.0,-0.23664245599999995,0.0
5472,1.0,-0.320989992,0.0
5473,1.0,-0.449868766,0.0
5474,1.0,-0.0587799066,1.0
5475,0.0,-0.4270355200000001,0.0
5476,1.0,-0.342630006,0.0
5477,1.0,-0.48991393800000005,0.0
5478,0.0,-0.29404602,0.0
5479,1.0,-0.065808106,0.0
5480,0.0,-0.276293944,0.0
5481,1.0,-0.450552366,0.0
5482,1.0,-0.381942746,0.0
5483,1.0,-0.28213805999999997,0.0
5484,1.0,-0.10651855540000002,0.0
5485,1.0,-0.12493896680000001,0.0
5486,0.0,-0.49633788599999995,0.0
5487,1.0,-0.556283572,0.0
5488,0.0,-0.471301276,0.0
5489,0.0,-0.405538942,0.0
5490,1.0,-0.270877076,0.0
5491,0.0,-0.36580505199999996,0.0
5492,1.0,-0.531008912,0.0
5493,1.0,-0.521154786,0.0
5494,0.0,-0.49057311400000003,0.0
5495,0.0,-0.293457034,0.0
5496,1.0,-0.214495846,0.0
5497,0.0,-0.292041012,0.0
5498,0.0,-0.48683776200000006,0.0
5499,0.0,-0.42768554999999997,0.0
5500,0.0,-0.30929565800000003,0.0
5501,1.0,-0.206063842,0.0
5502,0.0,-0.34299621599999996,0.0
5503,1.0,-0.38788452199999995,0.0
5504,0.0,-0.355371098,0.0
5505,0.0,-0.1712249752,0.0
5506,1.0,-0.0813262934,0.0
5507,0.0,-0.23290100000000002,0.0
5508,1.0,-0.26145935000000003,0.0
5509,0.0,-0.34953613399999994,0.0
5510,0.0,-0.26328735000000003,0.0
5511,1.0,-0.082562256,0.0
5512,1.0,-0.116464232,0.0
5513,0.0,-0.30884399399999996,0.0
5514,1.0,-0.4175750720000001,0.0
5515,0.0,-0.318676756,0.0
5516,0.0,-0.19107056,0.0
5517,1.0,-0.2785553,0.0
5518,1.0,-0.261328124,0.0
5519,2.0,-0.23007507400000002,0.0
5520,0.0,-0.373153682,0.0
5521,0.0,-0.215411376,0.0
5522,0.0,-0.265841676,0.0
5523,1.0,-0.350451656,0.0
5524,1.0,-0.466876234,0.0
5525,1.0,-0.430715946,0.0
5526,1.0,-0.1859863282,0.0
5527,0.0,-0.037179566399999996,1.0
5528,0.0,-0.07077331599999999,1.0
5529,0.0,-0.47084046000000007,0.0
5530,1.0,-0.814282228,0.0
5531,0.0,-0.5654083300000001,0.0
5532,0.0,0.147854612,1.0
5533,1.0,0.531683348,0.0
5534,1.0,0.362738038,0.0
5535,0.0,0.15956726000000002,0.0
5536,1.0,-0.122439576,0.0
5537,0.0,-0.33011779799999996,0.0
5538,0.0,-0.43053589,0.0
5539,1.0,-0.23763123,0.0
5540,0.0,-0.1983489976,0.0
5541,0.0,0.2036926288,0.0
5542,1.0,0.28360900800000005,0.0
5543,0.0,0.0694122314,1.0
5544,0.0,-0.0452453608,0.0
5545,0.0,-0.26393738,0.0
5546,0.0,-0.43149719400000003,0.0
5547,0.0,-0.14028625300000003,1.0
5548,1.0,0.1322937,0.0
5549,0.0,-0.1296844452,0.0
5550,1.0,-0.425201418,0.0
5551,0.0,-0.38710632599999995,0.0
5552,0.0,0.11560668999999998,1.0
5553,0.0,0.16879882799999998,0.0
5554,0.0,-0.1815765372,0.0
5555,1.0,-0.3063385,0.0
5556,1.0,-0.324999996,0.0
5557,1.0,-0.112924193,0.0
5558,1.0,-0.1143341072,0.0
5559,1.0,-0.1592529306,0.0
5560,1.0,-0.048791504,0.0
5561,1.0,-0.095468141,0.0
5562,0.0,-0.44399108800000003,0.0
5563,1.0,-0.338708496,0.0
5564,1.0,-0.180020142,0.0
5565,1.0,-0.158502196,0.0
5566,1.0,-0.10760497979999999,0.0
5567,0.0,-0.14454651000000002,0.0
5568,1.0,-0.1609893812,0.0
5569,0.0,-0.274838258,0.0
5570,1.0,-0.184423826,0.0
5571,1.0,-0.0783142088,0.0
5572,0.0,-0.111569214,0.0
5573,1.0,-0.0834381096,0.0
5574,1.0,-0.093942262,0.0
5575,1.0,-0.120132445,0.0
5576,1.0,-0.0187988284,2.0
5577,1.0,-0.03392333908,1.0
5578,0.0,-0.034939575,1.0
5579,0.0,-0.368020628,0.0
5580,1.0,-0.383227542,0.0
5581,0.0,-0.253607178,0.0
5582,0.0,-0.13412170399999998,0.0
5583,1.0,-0.183514406,0.0
5584,1.0,-0.21110840000000003,0.0
5585,0.0,-0.423526002,0.0
5586,0.0,-0.454696652,0.0
5587,0.0,-0.42668457000000004,0.0
5588,0.0,-0.5465148879999999,0.0
5589,0.0,-0.437451174,0.0
5590,0.0,-0.026431275199999986,1.0
5591,0.0,0.038967895399999994,1.0
5592,0.0,-0.14323120240000004,0.0
5593,0.0,-0.1535827624,1.0
5594,0.0,-0.23916931039999997,0.0
5595,1.0,-0.522552496,0.0
5596,0.0,-0.643115234,0.0
5597,0.0,-0.445468142,0.0
5598,0.0,-0.21696777199999998,0.0
5599,1.0,-0.0913299568,0.0
5600,1.0,-0.124655153,0.0
5601,0.0,-0.35045776799999995,0.0
5602,0.0,-0.41208191000000005,0.0
5603,0.0,-0.39584655999999996,0.0
5604,1.0,-0.26382446600000004,0.0
5605,0.0,-0.40051879799999995,0.0
5606,1.0,-0.26010437,0.0
5607,0.0,-0.24431762799999998,0.0
5608,1.0,0.0600250246,0.0
5609,0.0,-0.10242614668000001,1.0
5610,0.0,-0.427767942,0.0
5611,1.0,-0.590390018,0.0
5612,1.0,-0.48762817199999997,0.0
5613,0.0,-0.36470947,0.0
5614,2.0,-0.26216431,0.0
5615,0.0,-0.40242004600000003,0.0
5616,0.0,-0.401580808,0.0
5617,0.0,-0.305105592,0.0
5618,1.0,-0.18204040400000002,0.0
5619,0.0,-0.28899231,0.0
5620,1.0,-0.422921752,0.0
5621,1.0,-0.372375488,0.0
5622,0.0,-0.33278808400000004,0.0
5623,1.0,-0.37575072800000003,0.0
5624,0.0,-0.441793822,0.0
5625,1.0,-0.21279296800000003,0.0
5626,0.0,-0.35520629800000003,0.0
5627,0.0,-0.5220123259999999,0.0
5628,1.0,-0.444131468,0.0
5629,1.0,-0.408480836,0.0
5630,1.0,-0.23091736000000002,0.0
5631,0.0,-0.32585449,0.0
5632,1.0,-0.4750946020000001,0.0
5633,0.0,-0.44931946000000006,0.0
5634,2.0,-0.308828734,0.0
5635,1.0,-0.449993902,0.0
5636,0.0,-0.37977599799999995,0.0
5637,0.0,-0.408703618,0.0
5638,0.0,-0.377517696,0.0
5639,1.0,-0.30047607200000004,0.0
5640,0.0,-0.44754943999999997,0.0
5641,0.0,-0.465505984,0.0
5642,0.0,-0.18008117799999998,0.0
5643,1.0,-0.09753418080000001,0.0
5644,1.0,-0.27887267800000004,0.0
5645,0.0,-0.461053462,0.0
5646,1.0,-0.414035036,0.0
5647,0.0,-0.366564942,0.0
5648,0.0,-0.303353882,0.0
5649,1.0,-0.293988034,0.0
5650,1.0,-0.352844238,0.0
5651,1.0,-0.339016724,0.0
5652,0.0,-0.30394592600000003,0.0
5653,1.0,-0.34833068800000005,0.0
5654,0.0,-0.394924928,0.0
5655,1.0,-0.500747684,0.0
5656,1.0,-0.5621093779999999,0.0
5657,0.0,-0.505838016,0.0
5658,1.0,-0.42372742199999996,0.0
5659,1.0,-0.37863159,0.0
5660,1.0,-0.35388183399999995,0.0
5661,0.0,-0.43840942600000005,0.0
5662,0.0,-0.46458739799999993,0.0
5663,0.0,-0.505706792,0.0
5664,0.0,-0.413958742,0.0
5665,1.0,-0.337228394,0.0
5666,0.0,-0.525543212,0.0
5667,1.0,-0.651342764,0.0
5668,0.0,-0.5932403679999999,0.0
5669,1.0,-0.390975956,0.0
5670,1.0,-0.31350097599999993,0.0
5671,1.0,-0.31106872599999996,0.0
5672,0.0,-0.45260925400000007,0.0
5673,1.0,-0.495016478,0.0
5674,1.0,-0.5959930400000001,0.0
5675,0.0,-0.6048553400000001,0.0
5676,0.0,-0.50331421,0.0
5677,0.0,-0.431854244,0.0
5678,1.0,-0.302743532,0.0
5679,0.0,-0.253503416,0.0
5680,0.0,-0.36857300000000004,0.0
5681,0.0,-0.547183234,0.0
5682,1.0,-0.593774434,0.0
5683,0.0,-0.5900970539999999,0.0
5684,0.0,-0.460186772,0.0
5685,0.0,-0.323440552,0.0
5686,0.0,-0.02981262200000001,1.0
5687,0.0,-0.048501587,1.0
5688,0.0,-0.40556335599999993,0.0
5689,0.0,-0.665542592,0.0
5690,0.0,-0.621292116,0.0
5691,0.0,-0.34816894,0.0
5692,1.0,-0.20173034799999998,0.0
5693,0.0,-0.24399414000000003,0.0
5694,1.0,-0.14786681799999998,0.0
5695,0.0,-0.25923766600000003,0.0
5696,0.0,-0.294802858,0.0
